0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
12000 2.4130982975591512e-05 4.812377434762208e-05 9.472118818258457e-06 2.4867580135776987e-05 1.3630601609319697e-05
ireland 1.2065491487795756e-05 7.218566152143313e-05 9.472118818258457e-06 2.4867580135776987e-05 9.087067739546465e-06
solomon 1.2065491487795756e-05 1.203094358690552e-05 6.630483172780919e-05 2.4867580135776987e-05 4.543533869773232e-06
surfac 2.4130982975591512e-05 3.6092830760716566e-05 9.472118818258457e-06 3.978812821724318e-05 4.543533869773232e-06
stipul 1.2065491487795756e-05 2.406188717381104e-05 4.736059409129228e-05 1.989406410862159e-05 1.3630601609319697e-05
brussel 2.4130982975591512e-05 8.421660510833865e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
understood 6.032745743897878e-05 2.406188717381104e-05 5.6832712909550736e-05 4.973516027155397e-06 4.543533869773232e-06
solid 1.2065491487795756e-05 2.406188717381104e-05 1.8944237636516913e-05 1.989406410862159e-05 2.7261203218639394e-05
burlington 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 2.4867580135776987e-05 1.817413547909293e-05
relax 2.4130982975591512e-05 2.406188717381104e-05 7.577695054606765e-05 4.973516027155397e-06 9.087067739546465e-06
enlarg 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 3.481461219008778e-05 1.817413547909293e-05
zimbabw 1.2065491487795756e-05 6.0154717934527604e-05 4.736059409129228e-05 1.4920548081466192e-05 4.543533869773232e-06
pool 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.481461219008778e-05 2.2717669348866162e-05
fhlbb 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
santana 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.543533869773232e-06
jacqu 1.2065491487795756e-05 2.406188717381104e-05 3.7888475273033827e-05 2.4867580135776987e-05 1.3630601609319697e-05
claus 2.4130982975591512e-05 9.624754869524416e-05 1.8944237636516913e-05 9.947032054310794e-06 4.543533869773232e-06
thermo 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
absorb 2.4130982975591512e-05 1.203094358690552e-05 6.630483172780919e-05 1.4920548081466192e-05 9.087067739546465e-06
meyer 1.2065491487795756e-05 4.812377434762208e-05 1.8944237636516913e-05 1.989406410862159e-05 1.817413547909293e-05
hire 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 3.978812821724318e-05 1.3630601609319697e-05
montreal 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 1.4920548081466192e-05 3.634827095818586e-05
deleg 6.032745743897878e-05 8.421660510833865e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
inland 7.239294892677453e-05 1.203094358690552e-05 1.8944237636516913e-05 4.973516027155397e-06 2.2717669348866162e-05
amr 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 3.634827095818586e-05
argument 2.4130982975591512e-05 3.6092830760716566e-05 4.736059409129228e-05 1.989406410862159e-05 4.543533869773232e-06
amort 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.9978872567505556e-05
pearson 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.4867580135776987e-05 3.180473708841263e-05
vista 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 2.4867580135776987e-05 2.7261203218639394e-05
mediterranean 0.00013272040636575332 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
malt 1.2065491487795756e-05 0.00012030943586905521 9.472118818258457e-06 4.973516027155397e-06 9.087067739546465e-06
keen 1.2065491487795756e-05 4.812377434762208e-05 5.6832712909550736e-05 1.4920548081466192e-05 4.543533869773232e-06
bc 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.5435338697732324e-05
secret 1.2065491487795756e-05 1.203094358690552e-05 6.630483172780919e-05 2.4867580135776987e-05 4.543533869773232e-06
trustco 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.9978872567505556e-05
yearli 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.978812821724318e-05 1.817413547909293e-05
unithold 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.089180482795909e-05
1400 3.6196474463387263e-05 3.6092830760716566e-05 1.8944237636516913e-05 9.947032054310794e-06 2.2717669348866162e-05
tribun 1.2065491487795756e-05 7.218566152143313e-05 9.472118818258457e-06 2.9841096162932385e-05 4.543533869773232e-06
starch 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 3.978812821724318e-05 4.543533869773232e-06
note1985 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.9978872567505556e-05
398 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 3.180473708841263e-05
attorney 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 1.3630601609319697e-05
irish 1.2065491487795756e-05 3.6092830760716566e-05 1.8944237636516913e-05 2.9841096162932385e-05 1.3630601609319697e-05
toler 1.2065491487795756e-05 2.406188717381104e-05 8.52490693643261e-05 9.947032054310794e-06 4.543533869773232e-06
compromis 3.6196474463387263e-05 1.203094358690552e-05 2.8416356454775368e-05 3.481461219008778e-05 4.543533869773232e-06
485 1.2065491487795756e-05 3.6092830760716566e-05 2.8416356454775368e-05 4.973516027155397e-06 3.180473708841263e-05
mcdonald 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.5435338697732324e-05
440 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 9.947032054310794e-06 4.089180482795909e-05
372 1.2065491487795756e-05 2.406188717381104e-05 1.8944237636516913e-05 4.973516027155397e-06 4.089180482795909e-05
wilkinson 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 1.3630601609319697e-05
diminish 6.032745743897878e-05 3.6092830760716566e-05 3.7888475273033827e-05 4.973516027155397e-06 9.087067739546465e-06
alpha 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 9.087067739546465e-06
chirac 1.2065491487795756e-05 3.6092830760716566e-05 4.736059409129228e-05 2.4867580135776987e-05 4.543533869773232e-06
cheung 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.4867580135776987e-05 3.180473708841263e-05
4500 4.8261965951183025e-05 7.218566152143313e-05 9.472118818258457e-06 4.973516027155397e-06 1.3630601609319697e-05
flotat 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 1.989406410862159e-05 3.180473708841263e-05
imposs 2.4130982975591512e-05 2.406188717381104e-05 6.630483172780919e-05 1.4920548081466192e-05 4.543533869773232e-06
laser 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 3.634827095818586e-05
474 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.9978872567505556e-05
callebaut 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
cartel 8.445844041457029e-05 1.203094358690552e-05 1.8944237636516913e-05 1.989406410862159e-05 4.543533869773232e-06
voic 1.2065491487795756e-05 8.421660510833865e-05 9.472118818258457e-06 1.989406410862159e-05 9.087067739546465e-06
peripher 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 1.3630601609319697e-05
337 2.4130982975591512e-05 3.6092830760716566e-05 9.472118818258457e-06 9.947032054310794e-06 3.180473708841263e-05
valuat 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.481461219008778e-05 2.2717669348866162e-05
phlx 1.2065491487795756e-05 1.203094358690552e-05 0.00010419330700084302 4.973516027155397e-06 4.543533869773232e-06
chubb 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 1.3630601609319697e-05
intermed 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.481461219008778e-05 2.2717669348866162e-05
distort 2.4130982975591512e-05 4.812377434762208e-05 3.7888475273033827e-05 1.4920548081466192e-05 9.087067739546465e-06
sort 2.4130982975591512e-05 1.203094358690552e-05 2.8416356454775368e-05 3.481461219008778e-05 9.087067739546465e-06
fc 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
sandoz 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.5435338697732324e-05
onshor 9.652393190236605e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
gardini 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
tehran 0.00013272040636575332 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
pcgg 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
candid 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 3.481461219008778e-05 1.817413547909293e-05
statoil 0.00013272040636575332 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
516 2.4130982975591512e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 3.180473708841263e-05
ctsbbl 0.00013272040636575332 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
coop 1.2065491487795756e-05 0.00013234037945596074 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
destroy 7.239294892677453e-05 7.218566152143313e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
collin 1.2065491487795756e-05 7.218566152143313e-05 9.472118818258457e-06 2.9841096162932385e-05 4.543533869773232e-06
paralax 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
570 1.2065491487795756e-05 4.812377434762208e-05 3.7888475273033827e-05 4.973516027155397e-06 2.2717669348866162e-05
enro 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
peat 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 9.087067739546465e-06
marwick 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 9.087067739546465e-06
apea 0.00013272040636575332 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
missouri 1.2065491487795756e-05 8.421660510833865e-05 9.472118818258457e-06 1.989406410862159e-05 9.087067739546465e-06
suharto 0.00013272040636575332 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
sixth 6.032745743897878e-05 2.406188717381104e-05 9.472118818258457e-06 1.989406410862159e-05 1.3630601609319697e-05
nawg 1.2065491487795756e-05 0.00013234037945596074 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
tandem 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.5435338697732324e-05
melnikov 1.2065491487795756e-05 0.00013234037945596074 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
422 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
shv 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
pittston 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
viner 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.5435338697732324e-05
saunder 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 9.087067739546465e-06
bfg 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.9978872567505556e-05
cd 1.2065491487795756e-05 1.203094358690552e-05 0.00010419330700084302 4.973516027155397e-06 4.543533869773232e-06
trial 4.8261965951183025e-05 1.203094358690552e-05 1.8944237636516913e-05 2.9841096162932385e-05 9.087067739546465e-06
reichhold 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
taxat 0.00013272040636575332 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
norton 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
averi 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.9978872567505556e-05
sprinkel 1.2065491487795756e-05 1.203094358690552e-05 0.00010419330700084302 4.973516027155397e-06 4.543533869773232e-06
permian 0.0001085894233901618 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.3630601609319697e-05
crossland 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
giorgio 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.978812821724318e-05 1.817413547909293e-05
vogtl 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.9978872567505556e-05
outokumpu 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.9978872567505556e-05
granit 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 5.4708676298709375e-05 4.543533869773232e-06
easi 3.6196474463387263e-05 2.406188717381104e-05 3.7888475273033827e-05 9.947032054310794e-06 1.3630601609319697e-05
nervou 1.2065491487795756e-05 3.6092830760716566e-05 4.736059409129228e-05 1.4920548081466192e-05 9.087067739546465e-06
humana 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.9841096162932385e-05 2.2717669348866162e-05
455 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.089180482795909e-05
rocki 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.089180482795909e-05
395 2.4130982975591512e-05 1.203094358690552e-05 1.8944237636516913e-05 9.947032054310794e-06 3.180473708841263e-05
ltbritish 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.4867580135776987e-05 2.7261203218639394e-05
cambridg 3.6196474463387263e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 2.2717669348866162e-05
ideal 2.4130982975591512e-05 2.406188717381104e-05 5.6832712909550736e-05 9.947032054310794e-06 9.087067739546465e-06
354 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 4.089180482795909e-05
attain 3.6196474463387263e-05 3.6092830760716566e-05 9.472118818258457e-06 9.947032054310794e-06 2.2717669348866162e-05
470 3.6196474463387263e-05 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 3.180473708841263e-05
pro 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.4867580135776987e-05 2.7261203218639394e-05
li 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 3.634827095818586e-05
krupp 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 3.180473708841263e-05
coat 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 9.947032054310794e-06 3.634827095818586e-05
toy 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.089180482795909e-05
437 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 3.180473708841263e-05
send 3.6196474463387263e-05 3.6092830760716566e-05 4.736059409129228e-05 4.973516027155397e-06 9.087067739546465e-06
premier 2.4130982975591512e-05 1.203094358690552e-05 2.8416356454775368e-05 2.4867580135776987e-05 1.3630601609319697e-05
875000 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 9.947032054310794e-06 3.634827095818586e-05
halfpoint 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258456e-05 4.973516027155397e-06 4.543533869773232e-06
bargain 2.4130982975591512e-05 1.203094358690552e-05 2.8416356454775368e-05 2.9841096162932385e-05 9.087067739546465e-06
turnaround 3.6196474463387263e-05 1.203094358690552e-05 1.8944237636516913e-05 2.4867580135776987e-05 1.3630601609319697e-05
517 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 4.973516027155397e-06 4.089180482795909e-05
slight 1.2065491487795756e-05 6.0154717934527604e-05 3.7888475273033827e-05 1.4920548081466192e-05 4.543533869773232e-06
1993 2.4130982975591512e-05 1.203094358690552e-05 1.8944237636516913e-05 2.4867580135776987e-05 1.817413547909293e-05
ltafg 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 9.087067739546465e-06
transit 2.4130982975591512e-05 1.203094358690552e-05 1.8944237636516913e-05 2.4867580135776987e-05 1.817413547909293e-05
bind 1.2065491487795756e-05 2.406188717381104e-05 1.8944237636516913e-05 3.978812821724318e-05 4.543533869773232e-06
labatt 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
290000 1.2065491487795756e-05 3.6092830760716566e-05 1.8944237636516913e-05 4.973516027155397e-06 3.180473708841263e-05
touch 1.2065491487795756e-05 2.406188717381104e-05 5.6832712909550736e-05 4.973516027155397e-06 1.817413547909293e-05
gallon 4.8261965951183025e-05 2.406188717381104e-05 9.472118818258457e-06 1.4920548081466192e-05 1.817413547909293e-05
satellit 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.9841096162932385e-05 2.2717669348866162e-05
307 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 9.947032054310794e-06 2.7261203218639394e-05
constitut 1.2065491487795756e-05 2.406188717381104e-05 1.8944237636516913e-05 3.978812821724318e-05 4.543533869773232e-06
interconnect 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
twoday 6.032745743897878e-05 1.203094358690552e-05 5.6832712909550736e-05 4.973516027155397e-06 4.543533869773232e-06
textil 2.4130982975591512e-05 1.203094358690552e-05 4.736059409129228e-05 1.4920548081466192e-05 1.3630601609319697e-05
261 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 9.947032054310794e-06 3.634827095818586e-05
craft 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.4867580135776987e-05 2.7261203218639394e-05
besid 3.6196474463387263e-05 2.406188717381104e-05 1.8944237636516913e-05 2.4867580135776987e-05 9.087067739546465e-06
cwt 1.2065491487795756e-05 9.624754869524416e-05 9.472118818258457e-06 1.4920548081466192e-05 4.543533869773232e-06
visibl 2.4130982975591512e-05 2.406188717381104e-05 4.736059409129228e-05 1.4920548081466192e-05 9.087067739546465e-06
extract 8.445844041457029e-05 1.203094358690552e-05 1.8944237636516913e-05 1.4920548081466192e-05 4.543533869773232e-06
leucadia 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 9.087067739546465e-06
raider 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 9.087067739546465e-06
369 2.4130982975591512e-05 1.203094358690552e-05 1.8944237636516913e-05 4.973516027155397e-06 3.634827095818586e-05
spirit 1.2065491487795756e-05 1.203094358690552e-05 4.736059409129228e-05 2.4867580135776987e-05 9.087067739546465e-06
277 2.4130982975591512e-05 2.406188717381104e-05 3.7888475273033827e-05 4.973516027155397e-06 2.2717669348866162e-05
sawmil 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 9.087067739546465e-06
vigor 1.2065491487795756e-05 2.406188717381104e-05 1.8944237636516913e-05 3.481461219008778e-05 9.087067739546465e-06
henderson 1.2065491487795756e-05 3.6092830760716566e-05 9.472118818258457e-06 1.989406410862159e-05 2.2717669348866162e-05
expert 2.4130982975591512e-05 2.406188717381104e-05 3.7888475273033827e-05 2.4867580135776987e-05 4.543533869773232e-06
mexican 8.445844041457029e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
espinosa 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
260000 9.652393190236605e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.3630601609319697e-05
pertamina 9.652393190236605e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.3630601609319697e-05
automobil 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 2.4867580135776987e-05 2.2717669348866162e-05
likelihood 3.6196474463387263e-05 2.406188717381104e-05 1.8944237636516913e-05 1.989406410862159e-05 1.3630601609319697e-05
voluntari 3.6196474463387263e-05 3.6092830760716566e-05 9.472118818258457e-06 1.4920548081466192e-05 1.817413547909293e-05
composit 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 3.978812821724318e-05 9.087067739546465e-06
massachusett 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.9841096162932385e-05 2.2717669348866162e-05
milwauke 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
antonio 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 3.481461219008778e-05 1.3630601609319697e-05
solicit 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
growmark 1.2065491487795756e-05 0.00012030943586905521 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
615 1.2065491487795756e-05 6.0154717934527604e-05 9.472118818258457e-06 1.989406410862159e-05 1.3630601609319697e-05
2460 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
fsb 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.481461219008778e-05 1.817413547909293e-05
1150 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 3.481461219008778e-05 1.3630601609319697e-05
nasdaq 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.9841096162932385e-05 2.2717669348866162e-05
ltvia 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 9.087067739546465e-06
cb 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 9.087067739546465e-06
frankfurt 1.2065491487795756e-05 1.203094358690552e-05 6.630483172780919e-05 9.947032054310794e-06 1.3630601609319697e-05
exploit 7.239294892677453e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.817413547909293e-05
eager 1.2065491487795756e-05 2.406188717381104e-05 1.8944237636516913e-05 3.481461219008778e-05 9.087067739546465e-06
nomine 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
sanford 6.032745743897878e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 2.7261203218639394e-05
context 3.6196474463387263e-05 6.0154717934527604e-05 2.8416356454775368e-05 9.947032054310794e-06 4.543533869773232e-06
brent 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
apprais 3.6196474463387263e-05 1.203094358690552e-05 9.472118818258457e-06 3.481461219008778e-05 9.087067739546465e-06
languag 2.4130982975591512e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 2.7261203218639394e-05
regenc 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.481461219008778e-05 1.817413547909293e-05
border 3.6196474463387263e-05 4.812377434762208e-05 1.8944237636516913e-05 4.973516027155397e-06 1.817413547909293e-05
524 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
dkan 1.2065491487795756e-05 0.00012030943586905521 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
1600 3.6196474463387263e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 2.7261203218639394e-05
hisham 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
rockwel 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.4867580135776987e-05 2.7261203218639394e-05
national 2.4130982975591512e-05 2.406188717381104e-05 9.472118818258457e-06 2.9841096162932385e-05 1.3630601609319697e-05
kentucki 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 2.4867580135776987e-05 2.2717669348866162e-05
unissu 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 9.087067739546465e-06
ltava 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
ltcci 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.978812821724318e-05 1.3630601609319697e-05
coven 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.089180482795909e-05
607 2.4130982975591512e-05 2.406188717381104e-05 9.472118818258457e-06 9.947032054310794e-06 3.180473708841263e-05
circl 1.2065491487795756e-05 1.203094358690552e-05 2.8416356454775368e-05 2.9841096162932385e-05 1.3630601609319697e-05
fruit 2.4130982975591512e-05 1.203094358690552e-05 2.8416356454775368e-05 1.4920548081466192e-05 2.2717669348866162e-05
645 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 3.634827095818586e-05
ourselv 1.2065491487795756e-05 2.406188717381104e-05 4.736059409129228e-05 1.4920548081466192e-05 1.3630601609319697e-05
bearer 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 3.634827095818586e-05
505 1.2065491487795756e-05 3.6092830760716566e-05 2.8416356454775368e-05 9.947032054310794e-06 2.2717669348866162e-05
481 2.4130982975591512e-05 3.6092830760716566e-05 9.472118818258457e-06 4.973516027155397e-06 3.180473708841263e-05
ltx 8.445844041457029e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 9.087067739546465e-06
dr 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.481461219008778e-05 1.817413547909293e-05
edison 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.481461219008778e-05 1.817413547909293e-05
460 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 3.634827095818586e-05
510 3.6196474463387263e-05 2.406188717381104e-05 3.7888475273033827e-05 9.947032054310794e-06 1.3630601609319697e-05
warplan 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
756 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
472 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 3.634827095818586e-05
logic 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 1.4920548081466192e-05 3.180473708841263e-05
lttx 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
blockbust 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 9.087067739546465e-06
